data_src,id,src_id,player,team,rec,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,site_pts,rec_tgt,games,two_pts,fumbles_lost,pos,bye,na,week_11_opp,week_11_fpts,na1,rank_draft,rank_ppr,na2,na3,na4,misc_td,misc_yd,na5,na6,availability_percent_own,rec_yds_g,rec_avg,rush_avg,site_fppg,tm,...37,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,kick_ret_yds,...46,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_ovr,ranks_pos,...53,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
NumberFire,13153,corey-davis,Corey Davis,NYJ,3.65,54.17,0.26,0,0,0,6.88,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,12.41,MIA,#21,102,34,8.72,6400,1.36,10.6,5000,2.12,8.72,17,0.51,NA
NumberFire,14840,brandon-aiyuk,Brandon Aiyuk,SF,3.5,43.04,0.28,0.9,5.6,0.05,6.85,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,12.37,JAC,#25,103,35,8.55,6000,1.43,10.33,5000,2.07,8.55,16,0.53,NA
NumberFire,13633,christian-kirk,Christian Kirk,ARI,4.2,51.11,0.28,0,0,0,6.76,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,12.25,SEA,#15,104,36,8.89,6500,1.37,11,5700,1.93,8.89,16,0.56,NA
NumberFire,10738,marvin-jones,Marvin Jones,JAC,4,48.27,0.32,0,0,0,6.75,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,12.24,SF,#12,105,37,8.77,5700,1.54,10.77,5200,2.07,8.77,11,0.8,NA
NumberFire,13646,michael-gallup,Michael Gallup,DAL,3.28,48.42,0.3,0,0,0,6.62,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,12.06,KC,#27,106,38,8.28,5400,1.53,9.93,4200,2.36,8.28,15,0.55,NA
NumberFire,13418,kendrick-bourne,Kendrick Bourne,NE,3.36,43.48,0.27,0.58,3.76,0.03,6.5,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,11.9,ATL,#29,108,39,8.18,6000,1.36,9.88,4700,2.1,8.18,16,0.51,NA
NumberFire,13277,kenny-golladay,Kenny Golladay,NYG,3.33,50.65,0.22,0,0,0,6.35,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.7,TB,#10,110,40,8.03,5800,1.38,9.72,5100,1.91,8.03,15,0.54,NA
NumberFire,12181,nelson-agholor,Nelson Agholor,NE,3.27,45.39,0.3,0,0,0,6.28,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,11.6,ATL,#29,112,41,7.93,5200,1.53,9.6,3600,2.67,7.93,12,0.66,NA
NumberFire,12184,jamison-crowder,Jamison Crowder,NYJ,3.84,43.79,0.28,0,0,0,6.05,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,11.29,MIA,#21,117,42,7.98,5700,1.4,9.91,4700,2.11,7.98,16,0.5,NA
NumberFire,14844,bryan-edwards,Bryan Edwards,LV,3.07,45.93,0.24,0,0,0,5.99,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,11.21,CIN,#14,118,43,7.55,5500,1.37,9.1,4100,2.22,7.55,10,0.76,NA
NumberFire,14992,quez-watkins,Quez Watkins,PHI,3.29,46.11,0.23,0,0,0,5.98,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,11.19,NO,#5,119,44,7.62,5300,1.44,9.28,3700,2.51,7.62,14,0.54,NA
NumberFire,10261,a-j-green,A.J. Green,ARI,3.34,41.74,0.3,0,0,0,5.95,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,11.15,SEA,#15,120,45,7.58,5400,1.4,9.29,4600,2.02,7.58,15,0.51,NA
NumberFire,15283,rondale-moore,Rondale Moore,ARI,3.4,38.67,0.21,0.98,5.64,0.05,5.88,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,11.06,SEA,#15,121,46,7.61,5200,1.46,9.36,4200,2.23,7.61,14,0.54,NA
NumberFire,15287,amon-ra-st-brown,Amon-Ra St. Brown,DET,4,46.34,0.19,0,0,0,5.75,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,10.88,CLE,#26,123,47,7.75,5500,1.41,9.77,4300,2.27,7.75,10,0.78,NA
NumberFire,12658,sterling-shepard,Sterling Shepard,NYG,4.49,42.79,0.23,0,0,0,5.69,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,10.8,TB,#10,125,48,7.92,6100,1.3,10.17,5200,1.96,7.92,16,0.5,NA
NumberFire,13387,marcus-johnson,Marcus Johnson,TEN,2.88,39.81,0.28,0,0,0,5.62,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,10.71,HOU,#30,127,49,7.06,5600,1.26,8.53,3500,2.44,7.06,10,0.71,NA
NumberFire,15289,kadarius-toney,Kadarius Toney,NYG,3.31,37.12,0.17,0.99,5.71,0.04,5.55,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,10.61,TB,#10,129,50,7.18,5500,1.31,8.85,5000,1.77,7.18,16,0.45,NA
NumberFire,14838,laviska-shenault,Laviska Shenault,JAC,3.4,35.63,0.19,1.02,6.09,0.04,5.51,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,10.56,SF,#12,130,51,7.25,5400,1.34,8.96,4100,2.19,7.25,12,0.6,NA
NumberFire,12650,tyler-boyd,Tyler Boyd,CIN,3.71,39.1,0.27,0,0,0,5.49,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,10.53,LV,#24,132,52,7.35,5600,1.31,9.23,4800,1.92,7.35,10,0.74,NA
NumberFire,12930,robby-anderson,Robby Anderson,CAR,3.5,40.03,0.24,0,0,0,5.41,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,10.42,WSH,#28,136,53,7.17,5600,1.28,8.94,4600,1.94,7.17,13,0.55,NA
NumberFire,13066,kalif-raymond,Kalif Raymond,DET,3.4,44.09,0.19,0,0,0,5.38,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,10.38,CLE,#26,137,54,7.09,5300,1.34,8.88,5000,1.78,7.09,10,0.71,NA
NumberFire,10308,randall-cobb,Randall Cobb,GB,2.89,37.71,0.27,0,0,0,5.36,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,10.36,MIN,#13,138,55,6.8,5400,1.26,8.27,4400,1.88,6.8,16,0.43,NA
NumberFire,11232,deandre-hopkins-1,DeAndre Hopkins,ARI,3.23,39.78,0.23,0,0,0,5.32,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,10.3,SEA,#15,140,56,6.93,7100,0.98,8.58,6500,1.32,6.93,29,0.24,NA
NumberFire,13308,jamal-agnew,Jamal Agnew,JAC,3.09,33.82,0.17,1.27,7.78,0.05,5.27,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,10.24,SF,#12,141,57,6.81,5300,1.28,8.47,4700,1.8,6.81,13,0.52,NA
NumberFire,10729,t-y-hilton,T.Y. Hilton,IND,3.32,37.57,0.21,0,0,0,5.03,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,9.91,BUF,#1,145,58,6.68,5700,1.17,8.35,4300,1.94,6.68,18,0.37,NA
NumberFire,14558,deonte-harris,Deonte Harris,NO,2.74,34.23,0.18,0.57,3.69,0.03,4.95,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,9.8,PHI,#18,146,59,6.28,5400,1.16,7.73,4200,1.84,6.28,13,0.48,NA
NumberFire,14113,mecole-hardman,Mecole Hardman,KC,2.45,32.2,0.22,0.49,3.32,0.03,4.94,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,9.79,DAL,#4,148,60,6.18,5500,1.12,7.46,4000,1.87,6.18,11,0.56,NA
NumberFire,14592,olamide-zaccheaus,Olamide Zaccheaus,ATL,2.74,36.1,0.22,0,0,0,4.92,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,9.76,NE,#6,149,61,6.28,5300,1.18,7.67,4300,1.78,6.28,11,0.57,NA
NumberFire,13793,marquez-valdes-scantling,Marquez Valdes-Scantling,GB,2.25,34.97,0.21,0,0,0,4.75,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,9.53,MIN,#13,155,62,5.88,5200,1.13,7.02,3700,1.9,5.88,15,0.39,NA
NumberFire,13809,russell-gage,Russell Gage,ATL,3.2,35.43,0.2,0,0,0,4.75,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,9.53,NE,#6,155,62,6.34,5600,1.13,7.95,4600,1.73,6.34,12,0.53,NA
NumberFire,14841,chase-claypool,Chase Claypool,PIT,2.04,28.16,0.15,1.31,7.57,0.06,4.72,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,9.49,LAC,#19,158,64,5.77,6200,0.93,6.83,5900,1.16,5.77,16,0.36,NA
NumberFire,15034,marquez-callaway,Marquez Callaway,NO,2.88,36.39,0.18,0,0,0,4.7,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,9.46,PHI,#18,159,65,6.16,5800,1.06,7.61,5100,1.49,6.16,12,0.51,NA
NumberFire,14857,donovan-peoples-jones,Donovan Peoples-Jones,CLE,2.27,36.2,0.18,0,0,0,4.7,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,9.46,DET,#31,159,65,5.8,5700,1.02,6.95,4500,1.54,5.8,14,0.41,NA
NumberFire,9988,antonio-brown,Antonio Brown,TB,2.43,28.21,0.28,0,0,0,4.5,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,9.19,NYG,#16,165,67,5.72,7500,0.76,6.94,6000,1.16,5.72,26,0.22,NA
NumberFire,15288,elijah-moore,Elijah Moore,NYJ,2.59,32.45,0.19,0,0,0,4.38,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27,9.03,MIA,#21,166,68,5.68,5900,0.96,6.99,4900,1.43,5.68,17,0.33,NA
NumberFire,13632,allen-lazard,Allen Lazard,GB,2.41,30.49,0.22,0,0,0,4.36,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28,9,MIN,#13,167,69,5.57,5300,1.05,6.79,4100,1.66,5.57,11,0.51,NA
NumberFire,11890,albert-wilson,Albert Wilson,MIA,2.37,26.6,0.15,0.52,3.6,0.03,4.09,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46,8.64,NYJ,#32,173,70,5.29,5100,1.04,6.47,3100,2.09,5.29,12,0.44,NA
NumberFire,13488,zach-pascal,Zach Pascal,IND,2.67,30.08,0.18,0,0,0,4.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,8.61,BUF,#1,174,71,5.42,5400,1,6.77,4000,1.69,5.42,14,0.39,NA
NumberFire,9308,danny-amendola,Danny Amendola,HOU,2.77,32.72,0.12,0,0,0,3.96,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54,8.46,TEN,#8,179,72,5.36,5100,1.05,6.76,3100,2.18,5.36,10,0.54,NA
NumberFire,11670,sammy-watkins,Sammy Watkins,BAL,2.04,27.31,0.2,0,0,0,3.89,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,8.37,CHI,#22,181,73,4.89,5300,0.92,5.94,4000,1.49,4.89,10,0.49,NA
NumberFire,14839,jalen-reagor,Jalen Reagor,PHI,2.3,28.43,0.17,0,0,0,3.79,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65,8.23,NO,#5,184,74,4.97,5000,0.99,6.15,3300,1.86,4.97,10,0.5,NA
NumberFire,13645,tre-quan-smith,Tre'Quan Smith,NO,2.14,29.11,0.15,0,0,0,3.78,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66,8.22,PHI,#18,185,75,4.86,5700,0.85,5.94,4400,1.35,4.86,12,0.41,NA
NumberFire,14126,preston-williams,Preston Williams,MIA,2.16,27.32,0.18,0,0,0,3.75,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.68,8.18,NYJ,#32,186,76,4.83,5000,0.97,5.94,3000,1.98,4.83,10,0.48,NA
NumberFire,NA,nick-westbrook-ikhine,Nick Westbrook-Ikhine,TEN,2.12,25.37,0.18,0,0,0,3.54,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.82,7.9,HOU,#30,191,77,4.6,5300,0.87,5.7,3300,1.73,4.6,10,0.46,NA
NumberFire,9075,desean-jackson,DeSean Jackson,LV,1.56,26.63,0.15,0,0,0,3.54,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.82,7.9,CIN,#14,191,77,4.32,5300,0.82,5.11,3400,1.5,4.32,10,0.43,NA
NumberFire,14122,darius-slayton,Darius Slayton,NYG,2.03,26.31,0.13,0,0,0,3.4,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,7.71,TB,#10,194,79,4.41,5400,0.82,5.43,4800,1.13,4.41,12,0.37,NA
NumberFire,12394,deandre-carter,DeAndre Carter,WSH,2.09,25.13,0.11,0.55,3.04,0.02,3.39,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91,7.69,CAR,#2,195,80,4.44,5500,0.81,5.59,3300,1.69,4.44,10,0.44,NA
NumberFire,13863,byron-pringle,Byron Pringle,KC,1.83,23.47,0.18,0,0,0,3.38,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.92,7.68,DAL,#4,197,81,4.3,5300,0.81,5.24,3400,1.54,4.3,11,0.39,NA
NumberFire,12657,tajae-sharpe,Tajae Sharpe,ATL,1.96,24.49,0.15,0,0,0,3.37,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.93,7.67,NE,#6,198,82,4.31,5000,0.86,5.3,3600,1.47,4.31,10,0.43,NA
NumberFire,12656,rashard-higgins,Rashard Higgins,CLE,1.67,25.51,0.14,0,0,0,3.34,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.95,7.63,DET,#31,199,83,4.17,5000,0.83,5.03,3200,1.57,4.17,10,0.42,NA
NumberFire,14845,gabriel-davis,Gabriel Davis,BUF,1.53,21.89,0.17,0,0,0,3.18,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05,7.41,IND,#23,204,84,3.93,5000,0.79,4.72,3900,1.21,3.93,10,0.39,NA
NumberFire,13412,keelan-cole,Keelan Cole,NYJ,1.71,23.19,0.14,0,0,0,3.13,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08,7.34,MIA,#21,206,85,3.97,5200,0.76,4.85,NA,NA,3.97,NA,NA,NA
NumberFire,14977,k-j-osborn,K.J. Osborn,MIN,1.94,22.91,0.13,0,0,0,3.07,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12,7.26,GB,#9,209,86,4,5200,0.77,4.99,3400,1.47,4,12,0.33,NA
NumberFire,12934,chester-rogers,Chester Rogers,TEN,1.93,20.74,0.17,0,0,0,3.05,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13,7.23,HOU,#30,210,87,4,5000,0.8,4.99,3500,1.43,4,10,0.4,NA
NumberFire,15290,nico-collins,Nico Collins,HOU,1.88,23.71,0.11,0,0,0,3.03,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15,7.21,TEN,#8,211,88,3.93,5200,0.76,4.89,3300,1.48,3.93,10,0.39,NA
NumberFire,13631,james-washington,James Washington,PIT,1.63,23.25,0.12,0,0,0,3.02,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15,7.19,LAC,#19,212,89,3.84,5200,0.74,4.67,4100,1.14,3.84,13,0.3,NA
NumberFire,10723,mohamed-sanu,Mohamed Sanu,SF,1.98,20.45,0.15,0,0,0,2.93,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21,7.07,JAC,#25,215,90,3.92,5000,0.78,4.92,NA,NA,3.92,NA,NA,NA
NumberFire,14864,tyler-johnson,Tyler Johnson,TB,1.66,19.33,0.16,0,0,0,2.86,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26,6.98,NYG,#16,218,91,3.7,5100,0.73,4.54,3400,1.34,3.7,10,0.37,NA
NumberFire,12505,adam-humphries,Adam Humphries,WSH,2.14,22.05,0.1,0,0,0,2.78,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.31,6.87,CAR,#2,220,92,3.84,5000,0.77,4.93,3200,1.54,3.84,10,0.38,NA
NumberFire,14865,freddie-swain,Freddie Swain,SEA,1.57,17.81,0.15,0,0,0,2.65,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,6.69,ARI,#3,223,93,3.43,4900,0.7,4.23,3000,1.41,3.43,10,0.34,NA
NumberFire,NA,trinity-benson,Trinity Benson,DET,1.66,19.46,0.09,0,0,0,2.49,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,6.48,CLE,#26,226,94,3.3,4900,0.67,4.14,3000,1.38,3.3,10,0.33,NA
NumberFire,NA,terrace-marshall-jr,Terrace Marshall Jr.,CAR,1.53,18.51,0.11,0,0,0,2.48,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,6.46,WSH,#28,227,95,3.26,4700,0.69,4.03,3100,1.3,3.26,10,0.33,NA
NumberFire,14342,christian-blake,Christian Blake,ATL,1.61,18.79,0.11,0,0,0,2.48,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,6.46,NE,#6,227,95,3.28,4700,0.7,4.12,3000,1.37,3.28,10,0.33,NA
NumberFire,15319,josh-palmer,Josh Palmer,LAC,1.35,16.47,0.12,0,0,0,2.37,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,6.31,PIT,#7,233,97,3.02,4900,0.62,3.71,NA,NA,3.02,NA,NA,NA
