data_src,id,src_id,player,dst_sacks,dst_int,dst_fum_rec,dst_td,dst_safety,dst_pts_allowed,site_pts,team,dst_fum_force,dst_yds_allowed,pos,bye,na,week_4_opp,week_4_fpts,na1,rank_draft,rank_ppr,na2,defense_solo,na3,na4,na5,availability_percent_own,dst_tackles,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_avg_yds_allowed,site_fppg,tm,opp,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_pos,...42,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
NumberFire,0531,baltimore-dst,Baltimore D/ST,2.04,0.72,0.5,0.16,NA,22.75,6.07,BAL,NA,352.13,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,11.87,DEN,#7,17,6.03,4300,1.4,6.03,6.03,12,0.5,NA
NumberFire,0530,san-francisco-dst,San Francisco D/ST,2.72,0.63,0.46,0.15,NA,24.5,6.04,SF,NA,354.53,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,11.84,SEA,#4,18,5.99,3900,1.54,5.99,5.99,16,0.37,NA
NumberFire,0514,los-angeles-chargers-d-st,Los Angeles Chargers D/ST,2.2,0.65,0.65,0.16,NA,24.25,6,LAC,NA,376.47,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,11.79,LV,#12,19,6.01,3800,1.58,6.01,6.01,12,0.5,NA
NumberFire,0526,atlanta-dst,Atlanta D/ST,1.68,1.05,0.52,0.15,NA,24.5,5.94,ATL,NA,357.36,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,11.72,WSH,#22,20,5.89,3600,1.64,5.89,5.89,10,0.59,NA
NumberFire,0507,cleveland-dst,Cleveland D/ST,2.4,0.66,0.55,0.14,NA,25.25,5.73,CLE,NA,380.39,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.46,MIN,#3,21,5.73,4400,1.3,5.73,5.73,12,0.48,NA
NumberFire,0515,seattle-dst,Seattle D/ST,2.35,0.86,0.53,0.13,NA,27,5.57,SEA,NA,373.53,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,11.27,SF,#6,22,5.58,3300,1.69,5.58,5.58,10,0.56,NA
NumberFire,0524,minnesota-dst,Minnesota D/ST,2.16,0.83,0.51,0.14,NA,26.25,5.5,MIN,NA,382.83,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,11.19,CLE,#8,23,5.46,3500,1.56,5.46,5.46,16,0.34,NA
NumberFire,0527,carolina-dst,Carolina D/ST,2.35,0.68,0.61,0.13,NA,27.75,5.15,CAR,NA,391.95,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,10.77,DAL,#9,24,5.12,3700,1.38,5.12,5.12,17,0.3,NA
NumberFire,0509,jacksonville-dst,Jacksonville D/ST,2.45,0.69,0.45,0.13,NA,27,5.13,JAC,NA,357.27,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,10.74,CIN,#28,25,5.18,3400,1.52,5.18,5.18,12,0.43,NA
NumberFire,0505,new-york-jets-dst,New York Jets D/ST,1.77,0.65,0.54,0.14,NA,25.25,5.03,NYJ,NA,373.54,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,10.62,TEN,#19,26,5.06,3000,1.69,5.06,5.06,11,0.46,NA
NumberFire,NA,las-vegas-d-st,Las Vegas D/ST,2.22,0.74,0.46,0.13,NA,27.25,4.98,LV,NA,377.09,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,10.56,LAC,#5,27,5.01,4000,1.25,5.01,5.01,14,0.36,NA
NumberFire,0519,arizona-dst,Arizona D/ST,2.85,0.62,0.4,0.12,NA,29.5,4.68,ARI,NA,368.9,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.84,10.2,LA,#1,28,4.64,4100,1.13,4.64,4.64,14,0.33,NA
NumberFire,0504,new-england-dst,New England D/ST,2,0.61,0.44,0.13,NA,28.25,4.18,NE,NA,373.61,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24,9.6,TB,#11,29,4.18,3700,1.13,4.18,4.18,17,0.25,NA
NumberFire,0532,houston-dst,Houston D/ST,2.04,0.81,0.68,0.1,NA,32.25,4.04,HOU,NA,398.67,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36,9.44,BUF,#14,30,4.01,3100,1.29,4.01,4.01,11,0.36,NA
NumberFire,0510,pittsburgh-dst,Pittsburgh D/ST,1.58,0.32,0.36,0.13,NA,25.5,3.74,PIT,NA,372.12,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,9.08,GB,#16,31,3.72,3900,0.95,3.72,3.72,16,0.23,NA
NumberFire,0518,philadelphia-dst,Philadelphia D/ST,2.16,0.55,0.43,0.12,NA,30.75,3.57,PHI,NA,410.37,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73,8.87,KC,#2,32,3.57,3200,1.12,3.57,3.57,10,0.36,NA
NFL,0508,100012,NA,3.02,1.38,0.51,0.15,0.04,19.17,7.84,Tennessee Titans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
NFL,0501,100003,NA,2.85,0.95,0.72,0.15,0.08,18.13,7.55,Buffalo Bills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
NFL,0529,100022,NA,2.76,1.1,0.6,0.16,0.06,16.48,7.48,New Orleans Saints,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
NFL,0506,100006,NA,2.23,1.29,0.6,0.15,0.03,18.71,7.21,Cincinnati Bengals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
NFL,0525,100031,NA,2.81,1,0.68,0.14,0.04,22.19,7.21,Tampa Bay Buccaneers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0522,100010,NA,3.32,0.85,0.52,0.15,0.06,23.05,7.2,Detroit Lions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0511,100009,NA,2.47,0.94,0.74,0.16,0.03,23.38,7.03,Denver Broncos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
NFL,0502,100014,NA,2.47,0.96,0.6,0.15,0.05,23.72,6.95,Indianapolis Colts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
NFL,0530,100029,NA,2.66,0.88,0.62,0.15,0.05,20.97,6.78,San Francisco 49ers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0519,100026,NA,2.48,0.9,0.64,0.17,0.03,24.05,6.76,Arizona Cardinals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0531,100002,NA,2.17,0.96,0.73,0.16,0.03,20.27,6.75,Baltimore Ravens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
NFL,0521,100005,NA,2.11,0.89,0.7,0.15,0.03,20.07,6.67,Chicago Bears,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
NFL,0503,100019,NA,2.6,0.94,0.51,0.13,0.04,21.58,6.6,Miami Dolphins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
NFL,0520,100032,NA,2.45,0.94,0.59,0.15,0.03,23.62,6.59,Washington Football Team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0524,100020,NA,2.34,0.88,0.67,0.15,0.03,22.21,6.58,Minnesota Vikings,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
NFL,0515,100030,NA,2.4,0.87,0.67,0.15,0.03,21.44,6.56,Seattle Seahawks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0517,100023,NA,2.77,0.82,0.56,0.14,0.03,27.61,6.55,New York Giants,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0528,100017,NA,2.22,0.89,0.64,0.15,0.03,20.64,6.48,Los Angeles Rams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
NFL,0527,100004,NA,2.25,0.93,0.6,0.16,0.02,23.25,6.43,Carolina Panthers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0523,100011,NA,1.7,1.19,0.57,0.16,0.03,21.44,6.42,Green Bay Packers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
NFL,0513,100018,NA,2.25,0.78,0.63,0.15,0.03,24.34,6.39,Las Vegas Raiders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
NFL,0526,100001,NA,2.16,0.87,0.63,0.15,0.04,22.99,6.38,Atlanta Falcons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
NFL,0507,100007,NA,2.37,0.83,0.64,0.14,0.05,24.07,6.37,Cleveland Browns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0512,100016,NA,2.51,0.79,0.57,0.15,0.03,23.01,6.37,Kansas City Chiefs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
NFL,0516,100008,NA,2.59,0.78,0.53,0.14,0.05,21.35,6.33,Dallas Cowboys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
NFL,0514,100028,NA,1.92,0.92,0.58,0.16,0.03,21.12,6.3,Los Angeles Chargers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
NFL,0509,100015,NA,2.33,0.83,0.57,0.15,0.04,23.11,6.23,Jacksonville Jaguars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0505,100024,NA,2.12,0.79,0.66,0.14,0.04,23.96,6.06,New York Jets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0510,100027,NA,2.25,0.76,0.61,0.13,0.03,21.85,6.01,Pittsburgh Steelers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
NFL,0504,100021,NA,1.91,0.87,0.61,0.14,0.03,22.6,5.89,New England Patriots,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
NFL,0532,100013,NA,1.97,0.8,0.56,0.14,0.02,27.56,5.75,Houston Texans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
NFL,0518,100025,NA,1.91,0.66,0.63,0.15,0.03,23.68,5.57,Philadelphia Eagles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
